scraping_round,region,name,price,number_of_ratings,average_rating
20,Bourgogne,Beaune 1er Cru 'Clos de L'Ecu' (Monopole) 2016,58.4,109,4.1
20,Bourgogne,Chambolle-Musigny 2017,58.8,28,4.1
20,Bourgogne,Fixin Premier Cru Les Arvelets 2017,59.0,40,4.2
20,Bourgogne,Gevrey-Chambertin 2018,59.0,28,4.2
20,Bourgogne,Vosne-Romanée 2017,59.0,32,3.8
20,Bourgogne,Gevrey-Chambertin 2017,59.0,89,4.1
20,Bourgogne,Chambolle-Musigny 2017,59.0,55,3.9
20,Bourgogne,Volnay 1er Cru 'Clos des Chênes' 2015,59.46,38,4.1
20,Bourgogne,Vosne-Romanée 2018,59.46,30,4.2
20,Bourgogne,Beaune Premier Cru 'Les Boucherottes' 2017,59.46,30,4.2
20,Bourgogne,Volnay 1er Cru 'Clos des Chênes' 2016,59.46,28,4.3
20,Bourgogne,Gevrey-Chambertin Vieilles Vignes 2016,59.83,522,4.3
20,Bourgogne,Gevrey-Chambertin Vieilles Vignes 2014,59.83,234,3.9
20,Bourgogne,Gevrey-Chambertin Vieilles Vignes 2015,59.83,568,4.2
20,Bourgogne,Beaune Premier Cru 'Les Epenottes' 2018,59.95,27,4.4
20,Bourgogne,Gevrey Chambertin 2017,59.95,132,4.2
20,Bourgogne,Gevrey-Chambertin Clos de la Justice 2015,59.95,30,4.2
20,Bourgogne,Pommard 'Les Rugiens' 2015,59.95,50,4.1
20,Bourgogne,Vieilles Vignes Gevrey-Chambertin 1er Cru 'Clos des Varoilles' Monopole 2011,60.75,125,4.2
20,Bourgogne,Château Gris Nuits-Saint-Georges Premier Cru Monopole 2012,61.3,94,4.2
20,Bourgogne,Beaune 1er Cru 'Clos de L'Ecu' (Monopole) 2018,61.54,95,4.2
20,Bourgogne,Chambolle-Musigny 2015,61.6,198,4.1
20,Bourgogne,Chambolle-Musigny 2014,61.6,81,3.9
20,Bourgogne,Nuits-Saint-Georges 1er Cru 'Aux Boudots' 2013,63.0,35,4.0
20,Bourgogne,Volnay 1er Cru 'Les Pitures' 2014,63.95,42,4.1
20,Bourgogne,Fixin Pinot Noir 2010,63.99,27,3.5
20,Bourgogne,Vosne-Romanée 'Les Quartiers de Nuits' 2013,64.5,33,4.1
20,Bourgogne,Vosne-Romanée 'Les Quartiers de Nuits' 2014,64.5,77,4.3
20,Bourgogne,Morey-Saint-Denis Premier Cru 'Chaffots' 2015,64.5,37,4.0
20,Bourgogne,Vosne-Romanée 'Les Quartiers de Nuits' 2012,64.5,32,4.1
20,Bourgogne,Beaune 1er Cru 'Clos de L'Ecu' (Monopole) 2015,64.66,156,4.1
20,Bourgogne,Vosne-Romanée 2017,64.7,28,4.1
20,Bourgogne,Vosne-Romanée 2016,64.7,63,4.0
20,Bourgogne,Nuits-Saint-Georges 1er Cru Les Poréts 2017,64.88,53,4.3
20,Bourgogne,Morey-Saint-Denis 2017,64.95,59,4.1
20,Bourgogne,Fixin 1er Cru 'Clos du Chapitre' 2008,64.95,32,3.7
20,Bourgogne,Nuits-Saint-Georges 2014,64.95,109,4.0
20,Bourgogne,Chambolle-Musigny 2018,64.95,36,3.8
20,Bourgogne,Nuits-Saint-Georges 2017,64.95,63,4.0
20,Bourgogne,Vieilles Vignes Vosne-Romanée 2014,65.0,31,3.6
20,Bourgogne,Vieilles Vignes Vosne-Romanée 2013,65.0,40,4.1
20,Bourgogne,Gevrey-Chambertin 2014,66.25,715,4.2
20,Bourgogne,Beaune 1er Cru Les Grèves 2011,66.4,85,4.2
20,Bourgogne,Vieilles Vignes Gevrey-Chambertin 1er Cru 'La Romanée' Monopole 2012,66.4,46,4.1
20,Bourgogne,Gevrey-Chambertin Premier Cru Lavaut Saint-Jacques 2011,66.4,37,4.3
20,Bourgogne,Nuits-Saint-Georges 'Les Fleurières' 2017,67.45,59,4.1
20,Bourgogne,Monthélie-Les Duresses Premier Cru 2013,67.5,91,4.2
20,Bourgogne,Morey-Saint-Denis 1er Cru 'Clos des Ormes' 2015,67.95,65,4.2
20,Bourgogne,Beaune 1er Cru Les Grèves 2014,68.3,29,4.0
20,Bourgogne,Volnay 1er Cru 'En Caillerets' 2014,68.3,72,4.1
20,Bourgogne,Morey-Saint-Denis 1er Cru 'Clos des Ormes' 2016,68.39,34,4.0
20,Bourgogne,Volnay 1er Cru 'Clos de la Barre' Monopole 2015,68.39,30,4.3
20,Bourgogne,Volnay Premier Cru Caillerets Ancienne Cuvée Carnot 2013,69.0,169,4.1
20,Bourgogne,Vosne-Romanée 2018,69.0,49,4.2
20,Bourgogne,Volnay Premier Cru Caillerets Ancienne Cuvée Carnot 2016,69.0,137,4.3
20,Bourgogne,Santenay Premier Cru 'Les Gravières' 2018,69.5,27,4.2
20,Bourgogne,Volnay 1er Cru 'En Caillerets' 2012,69.6,62,4.3
20,Bourgogne,Les Perrières Nuits-Saint-Georges 1er Cru 2015,69.88,27,4.1
20,Bourgogne,Gevrey-Chambertin 'La Justice' 2015,69.95,221,4.2
20,Bourgogne,Volnay 1er Cru 'En Caillerets' 2015,70.15,45,4.2
20,Bourgogne,Monthélie-Les Duresses Premier Cru 2014,71.0,79,3.9
20,Bourgogne,Monthélie-Les Duresses Premier Cru 2015,71.0,85,4.2
20,Bourgogne,Vosne-Romanée 'Les Quartiers de Nuits' 2017,71.7,44,4.3
20,Bourgogne,Nuits-Saint-Georges 1er Cru Les Poréts 2018,71.84,33,4.3
20,Bourgogne,Vieilles Vignes Gevrey-Chambertin 1er Cru 'La Romanée' Monopole 2016,72.05,31,4.4
20,Bourgogne,Pommard 1er Cru 'Les Jarollières' 2014,72.05,46,4.2
20,Bourgogne,Vosne-Romanée 2017,72.93,207,4.3
20,Bourgogne,Volnay 1er Cru 'En Carelle' 2015,72.93,38,4.4
20,Bourgogne,Beaune 1er Cru Les Grèves 2012,73.0,47,4.0
20,Bourgogne,Chambolle-Musigny 2017,73.67,41,4.1
20,Bourgogne,Vieilles Vignes Gevrey-Chambertin 1er Cru 'Clos des Varoilles' Monopole 2015,73.95,48,4.4
20,Bourgogne,Chassagne-Montrachet 1er Cru 'Clos Saint Jean' Rouge 2017,74.0,86,4.5
20,Bourgogne,Vosne-Romanée 2018,74.34,71,4.4
20,Bourgogne,Nuits-Saint-Georges 2015,74.34,163,4.3
20,Bourgogne,Nuits-Saint-Georges 2018,74.95,31,4.2
20,Bourgogne,Givry 1er Cru Clos Jus 2017,75.0,92,4.4
20,Bourgogne,Gevrey-Chambertin Vieilles Vignes 2018,75.0,38,4.1
20,Bourgogne,Vosne-Romanée 2017,75.5,25,4.5
20,Bourgogne,Nuits-Saint-Georges 1er Cru Aux Thorey 2013,75.85,33,4.0
20,Bourgogne,Nuits-Saint-Georges 'La Charmotte' 2012,75.95,63,4.1
20,Bourgogne,Monthélie-Les Duresses Premier Cru 2017,77.5,47,4.0
20,Bourgogne,Pommard 1er Cru 'Les Jarollières' 2012,77.55,42,3.8
20,Bourgogne,Les Vaucrains Nuits-Saint-Georges 1er Cru 2008,78.0,30,3.8
20,Bourgogne,Gevrey-Chambertin 2015,78.75,400,4.1
20,Bourgogne,Nuits-St-Georges Les Plateaux 2016,78.81,29,4.4
20,Bourgogne,Corton Rognet Grand Cru 2015,78.95,51,4.3
20,Bourgogne,Chambolle-Musigny 2017,79.5,166,4.1
20,Bourgogne,Nuits-Saint-Georges Premier Cru Clos des Forets Saint-Georges 2011,79.75,268,4.2
20,Bourgogne,Beaune Champs-Pimont 1er Cru Rouge 2017,79.95,25,4.3
20,Bourgogne,Chambolle-Musigny Premier Cru 'Sentiers' 2014,80.0,58,4.1
20,Bourgogne,Les Chaignots Nuits-Saint-Georges 1er Cru 2017,80.15,39,4.1
20,Bourgogne,Chassagne-Montrachet 1er Cru Morgeot Monopole Clos de La Chapelle 2016,80.29,30,4.2
20,Bourgogne,Nuits-Saint-Georges 1er Cru Les Damodes 2012,81.78,83,4.2
20,Bourgogne,Nuits-Saint-Georges 'Les Boudots' 2015,81.78,35,4.0
20,Bourgogne,Clos Prieur Gevrey-Chambertin 2018,82.5,43,4.4
20,Bourgogne,Nuits-Saint-Georges 1er Cru Les Damodes 2015,82.5,35,4.2
20,Bourgogne,Vosne-Romanée 2017,82.95,57,4.3
20,Bourgogne,Volnay 1er Cru 'Clos de La Bousse d'Or' (Monopole) 2012,83.4,60,4.2
20,Bourgogne,Gevrey-Chambertin 2017,83.75,34,4.2
20,Bourgogne,Beaune 1er Cru 'Clos des Mouches' 2007,84.5,118,4.2
20,Bourgogne,Nuits-Saint-Georges 2017,84.68,34,4.1
20,Bourgogne,Aux Réas Vosne-Romanée 2012,84.95,39,4.0
20,Bourgogne,Chambolle-Musigny Premier Cru 'Sentiers' 2015,85.0,25,4.2
20,Bourgogne,Vieilles Vignes Gevrey-Chambertin 2014,85.0,83,4.0
20,Bourgogne,Gevrey-Chambertin Premier Cru 'Cazetiers' 2014,85.0,35,4.1
20,Bourgogne,Vieilles Vignes Gevrey-Chambertin 2016,85.0,55,4.3
20,Bourgogne,Gevrey-Chambertin 1er Cru 'Clos des Issarts' (Monopole) 2014,85.0,39,4.0
20,Bourgogne,Vieilles Vignes Gevrey-Chambertin 2015,85.0,88,4.1
20,Bourgogne,Corton-Bressandes Grand Cru 2015,85.0,50,4.4
20,Bourgogne,Savigny-lès-Beaune 1er Cru 'La Dominode' 2017,85.1,32,4.4
20,Bourgogne,Gevrey-Chambertin 1er Cru Petite-Chapelle 2012,87.15,49,4.0
20,Bourgogne,Gevrey-Chambertin 1er Cru 'Les Cazetiers' 2017,87.44,84,4.3
20,Bourgogne,Vigne de l'Enfant Jésus Beaune 1er Cru 'Les Grèves' 2011,87.7,411,4.3
20,Bourgogne,Aloxe-Corton Premier Cru 'Clos du Chapître' 2015,88.55,28,4.4
20,Bourgogne,Nuits-Saint-Georges Premier Cru Clos des Forets Saint-Georges 2013,89.0,200,4.1
20,Bourgogne,Nuits-Saint-Georges Premier Cru Clos L'Arlot 2013,89.0,29,4.2
20,Bourgogne,Vosne-Romanée 2018,89.0,95,4.4
20,Bourgogne,Pommard 1er Cru 'Les Grands Epenots' 2011,89.05,30,4.3
20,Bourgogne,Volnay 1er Cru 'Champans' 2011,89.05,48,3.9
20,Bourgogne,Beaune 1er Cru Clos des Ursules 2010,89.22,139,4.1
20,Bourgogne,Corton Grand Cru Gréves 2015,89.22,46,4.4
20,Bourgogne,Volnay 1er Cru 'Clos de la Chapelle' (Monopole) 2016,89.22,31,4.1
20,Bourgogne,Gevrey-Chambertin Premier Cru 'Les Combottes' 2014,89.22,46,4.0
20,Bourgogne,Volnay 1er Cru 'En Caillerets' Cuvée Amphore 2016,89.22,28,4.3
20,Bourgogne,Chambolle-Musigny 'Les Cras' 2015,89.5,136,4.3
20,Bourgogne,Beaune Grèves Premier Cru 2016,89.5,47,4.2
20,Bourgogne,Gevrey-Chambertin Mes Cinq Terroirs 2018,89.95,69,4.3
20,Bourgogne,Nuits-Saint-Georges  Aux Perdrix Premier Cru 2017,89.95,56,4.4
20,Bourgogne,Gevrey-Chambertin 1er Cru 'Les Cazetiers' 2013,90.48,172,4.2
20,Bourgogne,Nuits-Saint-Georges Premier Cru Clos des Forets Saint-Georges 2014,90.5,253,4.1
20,Bourgogne,Nuits-Saint-Georges Premier Cru Clos des Forets Saint-Georges 2012,90.5,136,4.1
20,Bourgogne,Nuits-Saint-Georges Premier Cru Clos L'Arlot 2014,91.5,69,4.3
20,Bourgogne,Marsannay 'L'Ancestrale' 2015,92.5,29,4.1
20,Bourgogne,Gevrey-Chambertin 2018,92.75,153,4.2
20,Bourgogne,Gevrey-Chambertin 2016,92.75,252,4.0
20,Bourgogne,Gevrey-Chambertin 2017,92.75,398,4.2
20,Bourgogne,Vieilles Vignes Gevrey-Chambertin 2012,92.8,313,4.0
20,Bourgogne,Vieilles Vignes Gevrey-Chambertin 1er Cru 'Clos des Varoilles' Monopole 2012,92.8,165,4.1
20,Bourgogne,Nuits-Saint-Georges Premier Cru 'Aux Chaignots' 2014,93.2,30,4.2
20,Bourgogne,Pommard 1er Cru 'Les Pézerolles' 2013,96.6,33,4.3
20,Bourgogne,Gevrey-Chambertin 1er Cru 'Les Cazetiers' 2018,97.04,30,4.2
20,Bourgogne,Beaune 1er Cru 'Clos des Mouches' 2009,97.5,441,4.3
20,Bourgogne,Volnay 1er Cru 'Clos des Chênes' 2002,97.95,28,4.2
20,Bourgogne,Vosne-Romanée 2012,98.15,26,3.9
20,Bourgogne,Beaune 1er Cru 'Clos des Mouches' 2017,98.5,222,4.4
20,Bourgogne,Vosne Romanée Premier Cru 'Les Beaux Monts' 2016,98.51,29,4.2
20,Bourgogne,Vougeot 1er Cru 'Clos de la Perrière' Monopole 2016,98.51,35,4.5
20,Bourgogne,Volnay 1er Cru 'Santenots' 2017,99.0,60,4.3
20,Bourgogne,Beaune 1er Cru 'Clos des Mouches' 2014,99.0,101,4.0
20,Bourgogne,Nuits-Saint-Georges Premier Cru Clos L'Arlot 2016,99.25,40,4.2
20,Bourgogne,Pommard 1er Cru 'Les Pézerolles' 2014,100.35,48,4.3
20,Bourgogne,Bourgogne Rouge 2017,101.88,27,3.9
20,Bourgogne,Nuits-Saint-Georges Premier Cru Clos des Forets Saint-Georges 2015,102.0,180,4.1
20,Bourgogne,Château Corton Grancey Grand Cru 1997,102.69,51,4.0
20,Bourgogne,Nuits-Saint-Georges Premier Cru 'Les Proces' 2013,102.69,72,3.9
20,Bourgogne,Volnay 1er Cru 'Santenots' 2013,102.69,37,3.9
20,Bourgogne,Chambolle-Musigny Les Baudes 2016,104.11,35,4.2
20,Bourgogne,Chambolle-Musigny 2016,104.11,74,4.1
20,Bourgogne,Chambolle-Musigny les Feusselottes 2015,104.11,30,4.1
20,Bourgogne,Volnay 1er Cru 'Les Taillepieds' 2013,104.15,68,4.2
20,Bourgogne,Nuits-Saint-Georges Premier Cru Clos L'Arlot 2015,104.25,71,4.2
20,Bourgogne,Nuits-Saint-Georges Premier Cru 'Aux Chaignots' 2015,104.55,30,4.3
20,Bourgogne,Château Corton Grancey Grand Cru 2012,106.75,135,4.1
20,Bourgogne,Nuits-Saint-Georges Premier Cru Clos des Forets Saint-Georges 2018,108.5,52,4.4
20,Bourgogne,Le Corton Grand Cru 2016,108.9,52,4.3
20,Bourgogne,Le Corton Grand Cru 2013,108.9,58,4.2
20,Bourgogne,Volnay 1er Cru Les Chevrets 2017,109.75,34,4.2
20,Bourgogne,Volnay 1er Cru Les Fremiets 2017,109.75,37,4.2
20,Bourgogne,Chassagne-Montrachet 2018,112.0,101,4.4
20,Bourgogne,Vigne de l'Enfant Jésus Beaune 1er Cru 'Les Grèves' 2018,112.5,41,4.4
20,Bourgogne,Pommard 1er Cru 'Les Pézerolles' 2012,112.65,41,4.2
20,Bourgogne,Nuits-Saint-Georges 'Les Boudots' 2016,113.04,50,4.4
20,Bourgogne,Pommard Premier Cru Clos Des Epenots 2017,114.6,35,4.2
20,Bourgogne,Vosne Romanée 'Aux Réas' 2014,114.95,29,4.2
20,Bourgogne,Pommard 1er Cru 'Les Pézerolles' 2016,115.2,26,4.2
20,Bourgogne,Les Fontenys Gevrey-Chambertin 1er Cru 2013,115.45,34,4.2
20,Bourgogne,Nuits-Saint-Georges Les Saint-Georges 2017,116.01,39,4.3
20,Bourgogne,Volnay 1er Cru 'Les Taillepieds' 2006,117.4,29,4.3
20,Bourgogne,Les Charmes Chambolle-Musigny 1er Cru 2014,117.5,29,4.0
20,Bourgogne,Clos-Saint-Denis Grand Cru 2014,118.99,41,4.2
20,Bourgogne,Le Corton Grand Cru 2015,118.99,93,4.3
20,Bourgogne,Charmes-Chambertin Grand Cru 2012,119.25,31,4.4
20,Bourgogne,Vosne-Romanée Premier Cru 'Les Suchots' 2014,119.25,28,4.2
20,Bourgogne,Vosne-Romanée Premier Cru 'Les Suchots' 2013,119.25,39,4.3
20,Bourgogne,Beaune 1er Cru 'Clos des Mouches' 2016,119.5,319,4.4
20,Bourgogne,Chambolle-Musigny 1er Cru 'Les Cras' 2017,120.0,25,4.4
20,Bourgogne,Fremiet Volnay 1er Cru 2017,121.4,61,4.2
20,Bourgogne,Beaune Premier Cru Cuvée Maurice Drouhin (Joseph Drouhin) 2016,126.5,42,4.3
20,Bourgogne,Nuits-Saint-Georges Les Saint-Georges 2018,127.92,25,4.0
20,Bourgogne,Volnay 1er Cru 'Les Taillepieds' 2016,129.05,39,4.1
20,Bourgogne,Morey-Saint-Denis 'La Rue de Vergy' 2016,129.5,80,4.4
20,Bourgogne,Vosne-Romanée Premier Cru 'Les Suchots' 2015,132.45,28,4.2
20,Bourgogne,Corton Grand Cru Clos Du Roi 2011,132.45,59,4.3
20,Bourgogne,Clos de Vougeot Grand Cru 2011,132.46,32,4.2
20,Bourgogne,Chambolle-Musigny 2017,134.16,77,4.1
20,Bourgogne,Corton Grand Cru Clos Du Roi 2014,136.25,42,4.2
20,Bourgogne,Corton Grand Cru Clos Du Roi 2013,141.9,33,4.2
20,Bourgogne,Vosne-Romanée Premier Cru Les Suchots 2016,144.25,53,4.5
20,Bourgogne,Échezeaux Grand Cru 2017,145.5,26,4.8
20,Bourgogne,Volnay Santenots-Du-Milieu Premier Cru 2011,146.5,187,4.3
20,Bourgogne,Corton Clos des Cortons Faiveley Grand Cru (Monopole) 2017,147.34,58,4.5
20,Bourgogne,Corton Clos des Cortons Faiveley Grand Cru (Monopole) 2013,148.76,156,4.2
20,Bourgogne,Corton Clos des Cortons Faiveley Grand Cru (Monopole) 2014,148.76,97,4.2
20,Bourgogne,Vosne-Romanée Les Beaux Monts 2015,148.76,29,4.1
20,Bourgogne,Clos Vougeot Grand Cru 2013,148.76,91,4.2
20,Bourgogne,Corton-Bressandes Grand Cru 2015,148.76,27,4.4
20,Bourgogne,Les Chaignots Nuits-Saint-Georges 1er Cru 2003,153.2,27,4.3
20,Bourgogne,Volnay Santenots-Du-Milieu Premier Cru 2012,153.5,96,4.2
20,Bourgogne,Echezeaux Grand Cru 2014,155.0,34,4.1
20,Bourgogne,Pommard 1er Cru Les Rugiens-Bas 2012,155.1,31,4.3
20,Bourgogne,Chambolle-Musigny Premier Cru 2017,156.12,78,4.3
20,Bourgogne,Morey-Saint-Denis 'La Rue de Vergy' 2017,157.0,34,4.4
20,Bourgogne,Volnay Santenots-Du-Milieu Premier Cru 2014,158.75,103,4.3
20,Bourgogne,Volnay Santenots-Du-Milieu Premier Cru 2013,158.75,118,4.2
20,Bourgogne,Volnay Champans 1er Cru 2018,159.75,59,4.5
20,Bourgogne,Nuits-Saint-Georges 1er Cru 'Aux Argillas' 2006,160.0,32,4.1
20,Bourgogne,Vosne-Romanée 1er Cru 'Les Chaumes' 2017,160.0,89,4.5
20,Bourgogne,Vosne-Romanée 1er Cru 'Les Chaumes' 2016,160.0,90,4.4
20,Bourgogne,Charmes-Chambertin Grand Cru 2011,162.22,33,4.1
20,Bourgogne,Latricières-Chambertin Grand Cru 2013,163.64,50,4.3
20,Bourgogne,Latricières-Chambertin Grand Cru 2014,163.64,67,4.1
20,Bourgogne,Clos Vougeot Grand Cru 2014,163.64,58,4.2
20,Bourgogne,Vosne-Romanée 1er Cru 'Les Chaumes' 2018,165.0,40,4.4
20,Bourgogne,Clos Vougeot Grand Cru 2012,169.2,99,4.4
20,Bourgogne,Les Malconsorts Vosne-Romanée Premier Cru 2017,169.8,26,4.3
20,Bourgogne,Fremiet Volnay 1er Cru 2018,171.15,31,4.5
20,Bourgogne,Clos de Vougeot Grand Cru 2015,172.5,46,4.3
20,Bourgogne,Latricières-Chambertin Grand Cru 2013,176.0,44,4.5
20,Bourgogne,Nuits-Saint-Georges Premier Cru 'Clos de la Maréchale' 2018,177.11,56,4.3
20,Bourgogne,Clos Vougeot Grand Cru 2016,177.11,51,4.2
20,Bourgogne,Chambolle-Musigny 1er Cru 'Aux Beaux Bruns' 2011,177.11,30,4.3
18,Napa Valley,Diamond Collection Claret 2018,20.75,629,3.8
18,Napa Valley,Diamond Collection Claret 2017,22.95,2274,3.9
18,Napa Valley,Napa Valley Cabernet Sauvignon 2017,23.95,2106,4.1
18,Napa Valley,Merlot 2015,25.75,313,3.7
18,Napa Valley,Native Son Red 2019,26.95,36,4.0
18,Napa Valley,Frog Prince Red 2014,26.99,502,3.9
18,Napa Valley,Panamera Cuvée Napa 2013,27.1,215,4.0
18,Napa Valley,Two Range Red 2015,27.95,1054,3.7
18,Napa Valley,Zinfandel 2016,28.71,900,4.1
18,Napa Valley,Allomi Cabernet Sauvignon 2018,29.95,2789,4.1
18,Napa Valley,Pinot Noir 2018,29.95,1695,4.0
18,Napa Valley,Allomi Cabernet Sauvignon 2017,30.99,4558,4.2
18,Napa Valley,Cabernet Sauvignon 2017,36.95,2736,4.1
18,Napa Valley,Othello 2012,41.5,709,3.9
18,Napa Valley,Othello 2016,44.57,341,3.9
18,Napa Valley,Double Lariat Cabernet Sauvignon 2016,47.5,880,4.2
18,Napa Valley,Cabernet Sauvignon 2015,49.95,257,4.2
18,Napa Valley,Red Blend 2018,49.95,5378,4.3
18,Napa Valley,Othello 2015,53.5,407,4.0
18,Napa Valley,Cabernet Sauvignon 2016,54.99,1472,3.9
18,Napa Valley,Carneros Pinot Noir 2018,55.9,351,3.8
18,Napa Valley,Napa Valley Merlot 2017,55.9,3218,4.3
18,Napa Valley,Mount Veeder Estate Cabernet Sauvignon 2015,57.5,205,4.2
18,Napa Valley,Red 2012,57.97,490,4.2
18,Napa Valley,Claret 2017,58.04,133,4.1
18,Napa Valley,Merlot 2013,58.04,54,4.2
18,Napa Valley,Zinfandel 2016,59.46,420,4.1
18,Napa Valley,Mount Veeder Estate Cabernet Sauvignon 2013,59.95,927,4.2
18,Napa Valley,Palermo Cabernet Sauvignon 2017,61.3,1837,4.4
18,Napa Valley,Reserve Cabernet Sauvignon 2013,61.4,345,4.1
18,Napa Valley,Napa Valley Cabernet Sauvignon 2016,64.95,2979,3.9
18,Napa Valley,Mountain Select Cabernet Sauvignon 2016,65.0,250,4.4
18,Napa Valley,Papillon 2018,67.5,1370,4.5
18,Napa Valley,Cabernet Sauvignon Napa Valley 2015,74.34,326,4.2
18,Napa Valley,Merlot 2014,83.95,969,4.2
18,Napa Valley,Merlot 2013,83.95,909,4.2
18,Napa Valley,Napa Valley Cabernet Sauvignon 2017,84.9,3210,4.3
18,Napa Valley,37.2 Red Blend 2018,87.81,35,4.5
18,Napa Valley,Cabernet Sauvignon 2013,89.22,1150,4.2
18,Napa Valley,Cabernet Sauvignon 2014,89.22,1012,4.2
18,Napa Valley,Tapestry Reserve Red Blend 2015,89.22,1206,4.3
18,Napa Valley,Cabernet Sauvignon 2017,89.95,958,4.5
18,Napa Valley,Napanook 2016,91.0,622,4.1
18,Napa Valley,Napanook 2015,98.15,1010,4.2
18,Napa Valley,Miravalle - La Perla - Chevalier 1997,104.1,27,4.4
18,Napa Valley,Salus Estate Cabernet Sauvignon 2015,104.11,182,4.5
18,Napa Valley,1882 Cabernet Sauvignon 2012,104.11,280,4.0
18,Napa Valley,Cabernet Sauvignon 2016,104.11,301,4.1
18,Napa Valley,Vin Perdu Red 2018,117.58,81,4.5
18,Napa Valley,Oakville Ranch Cabernet Sauvignon 2018,132.46,35,4.3
18,Napa Valley,Mercury Head Cabernet Sauvignon 2018,134.5,239,4.6
18,Napa Valley,Mercury Head Cabernet Sauvignon 2015,140.4,1387,4.6
18,Napa Valley,One Point Five Cabernet Sauvignon 2015,140.95,1654,4.5
18,Napa Valley,Mercury Head Cabernet Sauvignon 2017,146.45,1014,4.7
18,Napa Valley,Cabernet Sauvignon Annum 2015,147.34,25,3.9
18,Napa Valley,Altagracia Cabernet Sauvignon 2012,148.6,554,4.4
18,Napa Valley,Lot No. 1 Cabernet Sauvignon 2014,154.95,226,4.6
18,Napa Valley,Cabernet Sauvignon 2017,156.27,71,4.5
18,Napa Valley,M Red 2015,162.22,26,4.4
18,Napa Valley,Georges De Latour Private Reserve Cabernet Sauvignon 2017,163.64,129,4.4
18,Napa Valley,Jericho Canyon Vineyard Red 1998,172.95,50,4.5
18,Napa Valley,The Montelena Estate Cabernet Sauvignon 2014,177.11,464,4.5
18,Napa Valley,Overture N.V.,181.55,13370,4.5
18,Napa Valley,The Tempest 2018,185.96,48,4.4
18,Napa Valley,Merlot (Paradise Hills Vineyard) 2004,191.99,75,4.2
18,Napa Valley,The Bard 2018,191.99,369,4.6
18,Napa Valley,The Lion Mount Veeder Estate Cabernet Sauvignon 2016,199.99,35,4.6
18,Napa Valley,Rubicon 2011,208.29,407,4.5
18,Napa Valley,Napanook 1997,221.76,73,4.1
18,Napa Valley,Rubicon 2014,223.17,503,4.5
18,Napa Valley,Rubicon 2012,223.17,805,4.5
18,Napa Valley,Rubicon 2015,232.1,251,4.6
18,Napa Valley,Rutherford 2016,238.05,1337,4.6
18,Napa Valley,Profile 2013,239.95,87,4.6
18,Napa Valley,Red 2017,249.95,27,4.6
18,Napa Valley,IX Estate Syrah 2008,251.52,38,4.6
18,Napa Valley,Ontogeny Red 2014,252.94,269,4.6
18,Napa Valley,Cabernet Sauvignon Samantha's 2013,252.95,108,4.5
18,Napa Valley,Proprietary Red 2014,260.45,162,4.5
18,Napa Valley,Estate Cabernet Sauvignon 2013,264.95,293,4.6
18,Napa Valley,Estate Cabernet Sauvignon 2015,266.41,110,4.6
18,Napa Valley,Cabernet Sauvignon Pedregal Vineyard 2015,266.41,30,4.4
18,Napa Valley,Insignia 2014,282.7,1680,4.6
18,Napa Valley,Cabernet Sauvignon 2014,290.22,217,4.6
18,Napa Valley,Cabernet Sauvignon 2015,295.0,62,4.7
18,Napa Valley,Proprietary Red 2012,296.17,738,4.7
18,Napa Valley,Proprietary Red 2014,296.17,953,4.6
18,Napa Valley,Cabernet Sauvignon 2016,296.17,26,4.8
18,Napa Valley,Insignia 2017,297.59,340,4.6
18,Napa Valley,Proprietary Red 2018,297.59,38,4.7
18,Napa Valley,Proprietary Red 2017,299.0,162,4.7
18,Napa Valley,Proprietary Red 2015,311.05,434,4.6
18,Napa Valley,Insignia 2011,323.95,2289,4.6
18,Napa Valley,Cabernet Sauvignon 2013,332.55,57,4.6
18,Napa Valley,Red 2014,340.82,245,4.6
18,Napa Valley,Farella Vineyard 2018,355.7,25,4.8
18,Napa Valley,Proprietary Red 2018,370.59,85,4.7
18,Napa Valley,ERA Red 2018,370.59,26,4.5
18,Napa Valley,Red 2016,375.25,62,4.6
18,Napa Valley,Opus One 2014,390.0,5348,4.6
18,Napa Valley,Sugarloaf Mountain Vineyard Proprietary Red 2013,415.24,115,4.8
18,Napa Valley,Moonracer 2018,430.12,26,4.5
18,Napa Valley,Cabernet Sauvignon LPV Beckstoffer Las Piedras Vineyard 2012,445.0,148,4.7
18,Napa Valley,Tench Vineyard Cabernet Sauvignon 2015,445.0,26,4.6
18,Napa Valley,Opus One 2017,445.0,1105,4.7
18,Napa Valley,Pym-Rae Red Blend 2016,445.0,61,4.5
18,Napa Valley,Cabernet Sauvignon RBS Beckstoffer To Kalon Vineyard 2014,445.0,170,4.7
18,Napa Valley,Opus One 2012,497.95,6141,4.6
18,Napa Valley,Martha's Vineyard Cabernet Sauvignon 1991,549.18,60,4.5
18,Napa Valley,Mount Veeder Cabernet Sauvignon 2008,580.95,100,4.6
18,Napa Valley,Cabernet Sauvignon T6 Beckstoffer to Kalon Vineyard 2014,593.83,26,4.6
18,Napa Valley,Cabernet Sauvignon Beckstoffer To Kalon Vineyard 2012,593.83,34,4.8
18,Napa Valley,Maya 2016,593.83,73,4.7
18,Napa Valley,Mount Veeder Cabernet Sauvignon 2012,623.95,265,4.8
18,Napa Valley,Proprietary Red 2013,645.0,782,4.5
